start_date,priority,experience_cat,team_size,budget,type,status,end_date
2025-06-22,high,high,9,71900,chore,completed,2025-07-02
2025-06-23,medium,low,5,44100,feature,completed,2025-07-29
2025-06-23,low,medium,8,58200,bug,completed,2025-07-09
2025-06-23,high,high,8,66800,bug,completed,2025-07-05
2025-06-23,high,medium,6,47100,bug,completed,2025-08-10
2025-06-23,medium,high,5,34900,bug,completed,2025-07-28
2025-06-23,medium,low,6,60400,bug,completed,2025-07-02
2025-06-23,medium,low,5,36000,bug,completed,2025-07-10
2025-06-23,medium,high,7,49800,feature,completed,2025-07-13
2025-06-23,low,low,5,62900,chore,completed,2025-07-02
2025-06-23,high,medium,8,32900,feature,completed,2025-07-07
2025-06-23,low,medium,8,79000,feature,completed,2025-07-27
2025-06-23,medium,medium,10,44900,bug,completed,2025-07-14
2025-06-23,medium,high,5,56800,feature,completed,2025-07-18
2025-06-23,low,medium,5,48500,feature,completed,2025-07-07
2025-06-23,medium,medium,3,32700,feature,completed,2025-07-20
2025-06-23,medium,low,4,32600,chore,completed,2025-07-09
2025-06-23,medium,medium,5,68200,bug,completed,2025-07-25
2025-06-23,medium,low,11,29300,bug,completed,2025-06-29
2025-06-23,medium,low,9,36000,bug,completed,2025-07-05
2025-06-23,medium,low,6,30500,bug,completed,2025-07-04
2025-06-23,high,low,6,55800,chore,completed,2025-07-19
2025-06-23,medium,high,6,28900,bug,completed,2025-07-29
2025-06-23,high,medium,6,77700,chore,completed,2025-07-02
2025-06-23,low,medium,6,54200,bug,completed,2025-08-04
2025-06-23,low,medium,2,51700,feature,completed,2025-07-07
2025-06-23,low,medium,4,75500,feature,completed,2025-07-12
2025-06-23,low,medium,5,41700,feature,completed,2025-08-04
2025-06-23,low,low,10,55200,bug,completed,2025-07-03
2025-06-23,high,low,7,44700,feature,completed,2025-07-13
2025-06-23,low,medium,5,63000,chore,completed,2025-06-28
2025-06-23,low,medium,7,49700,bug,completed,2025-08-22
2025-06-23,medium,high,8,28100,bug,completed,2025-07-08
2025-06-23,high,medium,5,68100,chore,completed,2025-07-23
2025-06-23,medium,medium,8,66200,feature,completed,2025-07-03
2025-06-23,medium,medium,3,17800,feature,completed,2025-07-15
2025-06-23,low,medium,8,24700,feature,completed,2025-08-22
2025-06-23,low,low,7,51700,feature,completed,2025-07-14
2025-06-23,medium,medium,3,24800,chore,completed,2025-07-07
2025-06-23,medium,high,4,47300,feature,completed,2025-06-27
2025-06-23,medium,medium,5,36900,feature,completed,2025-08-22
2025-06-23,medium,high,7,51700,feature,completed,2025-07-26
2025-06-23,medium,low,7,60100,feature,completed,2025-07-06
2025-06-23,medium,medium,5,41300,bug,completed,2025-07-19
2025-06-23,medium,high,9,58300,feature,completed,2025-07-23
2025-06-23,low,medium,4,46900,bug,completed,2025-08-22
2025-06-23,high,low,1,48600,feature,completed,2025-07-18
2025-06-23,medium,medium,5,55600,bug,completed,2025-07-20
2025-06-23,medium,medium,4,37700,bug,completed,2025-07-22
2025-06-23,high,high,6,33400,chore,completed,2025-07-14
2025-06-23,medium,high,6,64000,feature,completed,2025-08-08
2025-06-23,low,high,5,66000,doc,completed,2025-07-19
2025-06-23,medium,medium,4,57600,feature,completed,2025-07-11
2025-06-23,medium,low,6,45500,feature,completed,2025-07-26
2025-06-23,low,medium,6,33700,feature,completed,2025-07-23
2025-06-23,high,low,6,15400,bug,completed,2025-07-11
2025-06-23,low,high,6,53600,chore,completed,2025-07-09
2025-06-23,medium,low,5,31400,feature,completed,2025-07-04
2025-06-23,high,medium,6,75900,feature,completed,2025-07-15
2025-06-23,low,low,7,51400,feature,completed,2025-07-25
2025-06-23,medium,medium,1,58400,bug,completed,2025-07-03
2025-06-23,medium,medium,2,80400,chore,completed,2025-07-13
2025-06-23,high,high,8,30800,bug,completed,2025-07-23
2025-06-23,medium,high,5,58100,bug,completed,2025-07-31
2025-06-23,high,medium,8,33400,chore,completed,2025-07-17
2025-06-23,medium,low,7,33700,bug,completed,2025-07-25
2025-06-23,medium,high,11,59300,bug,completed,2025-08-07
2025-06-24,medium,low,3,32600,bug,completed,2025-08-08
2025-06-24,high,low,6,33600,bug,completed,2025-07-07
2025-06-24,low,high,5,51900,bug,completed,2025-07-20
2025-06-24,medium,high,8,35000,bug,completed,2025-07-28
2025-06-24,high,medium,8,69600,doc,completed,2025-08-02
2025-06-24,medium,low,8,52300,bug,completed,2025-08-12
2025-06-24,medium,medium,7,56400,bug,completed,2025-08-15
2025-06-24,medium,high,6,37100,bug,completed,2025-07-03
2025-06-24,medium,low,4,43600,chore,completed,2025-06-26
2025-06-24,high,low,3,54000,feature,completed,2025-07-18
2025-06-24,high,low,8,51000,bug,completed,2025-08-01
2025-06-24,low,high,2,41700,feature,completed,2025-07-09
2025-06-24,medium,medium,10,47000,chore,completed,2025-07-09
2025-06-24,medium,medium,5,29100,feature,completed,2025-07-19
2025-06-24,low,low,5,21300,bug,completed,2025-06-27
2025-06-24,medium,high,6,46800,feature,completed,2025-07-14
2025-06-24,medium,low,9,35600,feature,completed,2025-08-23
2025-06-24,medium,high,5,54400,bug,completed,2025-07-16
2025-06-24,medium,high,7,32200,bug,completed,2025-07-23
2025-06-24,medium,high,3,58200,chore,completed,2025-07-02
2025-06-24,low,medium,5,49200,bug,completed,2025-08-10
2025-06-24,low,high,6,72400,chore,completed,2025-07-19
2025-06-24,low,medium,7,62900,feature,completed,2025-07-04
2025-06-24,high,high,9,62000,bug,completed,2025-07-14
2025-06-24,high,medium,8,35200,feature,completed,2025-07-26
2025-06-24,high,medium,7,52400,doc,completed,2025-07-11
2025-06-24,low,medium,7,83900,feature,completed,2025-08-10
2025-06-24,low,medium,9,72600,doc,completed,2025-07-12
2025-06-24,high,low,7,45600,feature,completed,2025-08-12
2025-06-24,medium,low,4,48700,bug,completed,2025-07-10
2025-06-24,high,low,7,39800,feature,completed,2025-07-07
2025-06-24,high,medium,6,43100,chore,completed,2025-07-16
2025-06-24,medium,medium,8,73600,bug,completed,2025-07-19
2025-06-24,medium,low,2,54600,bug,completed,2025-08-03
2025-06-24,high,medium,9,48500,bug,completed,2025-07-21
2025-06-24,high,medium,2,65600,bug,completed,2025-07-10
2025-06-24,medium,medium,5,38300,feature,completed,2025-07-30
2025-06-24,medium,medium,9,43300,bug,completed,2025-08-13
2025-06-24,high,medium,5,55800,bug,completed,2025-07-27
2025-06-24,low,medium,8,33000,bug,completed,2025-07-07
2025-06-24,high,low,8,57400,chore,completed,2025-08-12
2025-06-24,medium,low,6,42100,bug,completed,2025-07-17
2025-06-24,medium,medium,7,64000,feature,completed,2025-07-08
2025-06-24,high,low,5,69900,doc,completed,2025-08-03
2025-06-24,high,low,8,24800,bug,completed,2025-07-17
2025-06-25,medium,low,7,51400,bug,completed,2025-07-20
2025-06-25,medium,medium,11,41800,feature,completed,2025-07-08
2025-06-25,low,low,8,62100,bug,cancelled,2025-06-29
2025-06-25,medium,low,9,14100,bug,completed,2025-07-22
2025-06-25,medium,medium,5,35500,feature,completed,2025-07-04
2025-06-25,high,medium,7,47400,bug,completed,2025-07-18
2025-06-25,medium,medium,3,32500,bug,completed,2025-07-03
2025-06-25,medium,low,6,41600,bug,completed,2025-07-25
2025-06-25,medium,medium,7,68800,chore,completed,2025-08-24
2025-06-25,low,medium,9,30400,feature,completed,2025-08-24
2025-06-25,low,medium,10,57900,bug,completed,2025-08-24
2025-06-25,high,low,5,37200,bug,completed,2025-07-29
2025-06-25,medium,low,9,13000,bug,completed,2025-07-11
2025-06-25,high,medium,10,84600,feature,completed,2025-07-15
2025-06-25,medium,medium,6,56700,bug,completed,2025-08-16
2025-06-25,medium,medium,5,40200,feature,completed,2025-07-21
2025-06-25,high,low,6,39900,feature,completed,2025-08-06
2025-06-26,medium,low,7,64400,feature,completed,2025-07-27
2025-06-26,medium,low,4,41400,bug,completed,2025-07-11
2025-06-26,medium,medium,7,22800,chore,completed,2025-08-22
2025-06-26,low,medium,6,35700,feature,completed,2025-07-14
2025-06-26,medium,high,10,59800,bug,completed,2025-06-30
2025-06-26,low,low,5,37300,bug,completed,2025-07-21
2025-06-26,medium,medium,8,46200,doc,completed,2025-07-07
2025-06-26,low,high,6,36900,feature,completed,2025-08-06
2025-06-26,high,high,7,70000,bug,completed,2025-07-23
2025-06-26,low,high,6,42900,chore,completed,2025-07-07
2025-06-26,low,low,6,66700,chore,completed,2025-07-04
2025-06-26,high,low,7,59300,feature,completed,2025-06-30
2025-06-26,medium,high,4,28600,chore,completed,2025-07-28
2025-06-26,high,medium,8,48100,chore,completed,2025-07-10
2025-06-26,low,low,7,76100,bug,completed,2025-07-07
2025-06-26,high,low,5,73400,feature,completed,2025-07-01
2025-06-26,medium,high,5,69600,feature,completed,2025-08-01
2025-06-26,high,medium,9,59600,feature,completed,2025-07-12
2025-06-26,low,medium,5,48700,feature,completed,2025-08-04
2025-06-26,low,medium,7,33400,feature,completed,2025-07-29
2025-06-26,high,low,7,16200,bug,completed,2025-07-21
2025-06-26,medium,high,3,36400,bug,completed,2025-07-26
2025-06-26,low,low,6,70500,bug,completed,2025-08-18
2025-06-26,low,high,7,32800,bug,completed,2025-06-28
2025-06-26,medium,medium,5,79900,bug,completed,2025-07-25
2025-06-26,low,medium,7,67900,bug,completed,2025-07-10
2025-06-26,low,low,5,34900,feature,completed,2025-08-21
2025-06-26,high,medium,5,56700,doc,completed,2025-07-21
2025-06-26,low,low,2,27000,feature,completed,2025-08-09
2025-06-26,medium,low,5,54200,bug,completed,2025-08-25
2025-06-26,medium,medium,5,49500,bug,completed,2025-07-06
2025-06-26,medium,medium,5,71800,chore,completed,2025-07-08
2025-06-26,high,low,5,41200,feature,completed,2025-07-16
2025-06-26,medium,medium,6,21300,feature,completed,2025-07-29
2025-06-26,medium,medium,8,47700,bug,completed,2025-07-24
2025-06-26,medium,high,6,68000,feature,completed,2025-08-06
2025-06-26,medium,medium,10,29000,feature,completed,2025-07-10
2025-06-26,low,medium,8,55000,feature,completed,2025-08-25
2025-06-26,medium,medium,5,43600,feature,completed,2025-07-14
2025-06-26,high,medium,7,53600,bug,completed,2025-07-11
2025-06-26,medium,medium,4,43200,chore,completed,2025-06-30
2025-06-26,high,low,6,56000,feature,completed,2025-07-08
2025-06-26,low,low,10,22000,bug,completed,2025-06-28
2025-06-26,medium,medium,6,39100,bug,completed,2025-07-04
2025-06-26,low,high,7,48300,bug,completed,2025-07-19
2025-06-26,high,low,2,32200,feature,completed,2025-07-23
2025-06-26,high,medium,6,72400,chore,completed,2025-07-08
2025-06-26,low,low,9,49600,feature,completed,2025-06-27
2025-06-26,medium,low,3,29800,feature,completed,2025-07-12
2025-06-26,high,medium,6,47900,chore,completed,2025-07-16
2025-06-26,medium,low,6,22200,doc,completed,2025-07-08
2025-06-26,medium,medium,6,65700,feature,completed,2025-07-20
2025-06-26,medium,high,5,50900,bug,completed,2025-07-22
2025-06-26,medium,medium,11,39700,bug,completed,2025-07-01
2025-06-26,low,low,5,65400,bug,completed,2025-08-25
2025-06-26,medium,medium,5,50600,feature,completed,2025-07-07
2025-06-26,high,low,4,52700,feature,cancelled,2025-07-23
2025-06-26,high,medium,7,63800,bug,completed,2025-07-28
2025-06-26,medium,medium,4,85100,bug,completed,2025-07-12
2025-06-26,high,medium,4,31500,feature,completed,2025-07-10
2025-06-26,high,low,6,46900,bug,completed,2025-07-13
2025-06-26,medium,medium,7,41600,bug,completed,2025-08-03
2025-06-26,low,low,4,33800,bug,completed,2025-08-11
2025-06-26,low,medium,7,65000,bug,completed,2025-07-19
2025-06-26,high,low,10,70200,feature,completed,2025-07-26
2025-06-26,medium,medium,5,62300,bug,completed,2025-07-18
2025-06-26,medium,medium,4,46300,feature,completed,2025-07-07
2025-06-26,medium,medium,8,49700,feature,completed,2025-07-08
2025-06-26,high,low,10,50600,chore,completed,2025-07-13
2025-06-26,high,high,7,54800,feature,completed,2025-07-01
2025-06-26,low,low,4,78600,bug,completed,2025-07-12
2025-06-26,medium,medium,3,48400,bug,completed,2025-07-02
2025-06-26,medium,medium,11,54300,feature,completed,2025-07-09
2025-06-26,high,high,4,43500,feature,completed,2025-07-14
2025-06-26,low,low,11,38200,chore,completed,2025-07-05
2025-06-27,medium,high,3,53400,bug,completed,2025-07-30
2025-06-27,medium,high,5,68100,bug,completed,2025-08-11
2025-06-27,medium,low,7,54000,feature,completed,2025-07-10
2025-06-27,high,high,6,62900,bug,completed,2025-08-10
2025-06-27,high,medium,4,60600,feature,completed,2025-07-13
2025-06-27,medium,medium,4,54500,feature,completed,2025-07-18
2025-06-27,high,medium,4,33600,chore,completed,2025-07-30
2025-06-27,medium,low,4,64100,feature,completed,2025-08-26
2025-06-27,medium,low,3,76100,feature,completed,2025-07-27
2025-06-27,medium,medium,2,50300,feature,completed,2025-07-09
2025-06-27,medium,low,7,33200,bug,completed,2025-07-07
2025-06-27,medium,medium,7,63500,feature,completed,2025-07-04
2025-06-27,medium,low,6,48100,feature,completed,2025-07-11
2025-06-27,medium,low,6,28600,bug,completed,2025-07-10
2025-06-27,medium,high,6,59800,bug,completed,2025-08-02
2025-06-27,medium,medium,10,44800,bug,completed,2025-07-18
2025-06-28,medium,low,4,34700,feature,completed,2025-08-08
2025-06-28,low,low,6,59400,feature,completed,2025-07-21
2025-06-28,high,medium,9,40000,bug,completed,2025-08-17
2025-06-28,medium,low,6,56700,bug,completed,2025-07-04
2025-06-28,low,medium,5,60200,bug,completed,2025-08-27
2025-06-28,medium,medium,8,33500,bug,completed,2025-08-03
2025-06-28,medium,high,6,29100,doc,completed,2025-08-01
2025-06-28,high,high,7,68600,bug,completed,2025-07-19
2025-06-28,low,low,6,45200,bug,completed,2025-07-08
2025-06-28,high,medium,8,27300,bug,completed,2025-07-25
2025-06-29,medium,medium,6,53200,chore,completed,2025-07-19
2025-06-29,medium,low,6,53900,chore,completed,2025-07-07
2025-06-29,high,medium,5,51000,chore,completed,2025-07-26
2025-06-29,medium,medium,5,63500,feature,completed,2025-07-30
2025-06-29,low,high,3,26400,bug,completed,2025-07-11
2025-06-29,medium,medium,7,32700,feature,completed,2025-07-11
2025-06-29,low,medium,3,46400,bug,completed,2025-07-21
2025-06-29,medium,high,8,49100,bug,completed,2025-07-07
2025-06-29,medium,low,7,63300,bug,completed,2025-07-10
2025-06-29,medium,low,5,26900,chore,completed,2025-08-28
2025-06-30,medium,medium,6,45500,feature,completed,2025-08-01
2025-06-30,low,medium,7,36300,chore,completed,2025-07-23
2025-06-30,medium,medium,7,44500,bug,completed,2025-07-04
2025-06-30,medium,medium,5,29000,bug,completed,2025-07-21
2025-06-30,low,medium,4,38400,chore,completed,2025-08-07
2025-06-30,medium,low,9,51200,chore,completed,2025-07-15
2025-06-30,medium,low,7,55100,bug,completed,2025-07-26
2025-06-30,medium,low,7,63500,feature,completed,2025-07-09
2025-06-30,medium,medium,7,36700,bug,completed,2025-07-09
2025-06-30,high,medium,3,64900,bug,completed,2025-07-01
2025-06-30,low,high,7,66100,bug,completed,2025-07-19
2025-06-30,high,low,7,55400,bug,completed,2025-08-17
2025-06-30,medium,medium,8,78900,chore,completed,2025-08-29
2025-06-30,medium,medium,9,53600,feature,completed,2025-08-21
2025-06-30,medium,medium,3,54200,bug,completed,2025-08-29
2025-06-30,low,high,7,58600,feature,completed,2025-07-17
2025-06-30,medium,medium,7,43300,bug,completed,2025-07-02
2025-06-30,medium,medium,5,54400,feature,completed,2025-08-29
2025-06-30,low,medium,6,49500,bug,completed,2025-07-10
2025-06-30,high,low,5,45100,feature,completed,2025-08-18
2025-06-30,low,high,5,45600,chore,completed,2025-07-16
2025-06-30,medium,medium,4,49000,feature,cancelled,2025-07-01
2025-07-01,medium,medium,5,61600,feature,completed,2025-08-09
2025-07-01,high,low,2,53600,bug,completed,2025-07-20
2025-07-01,medium,medium,7,48600,chore,completed,2025-07-04
2025-07-01,high,low,10,78800,chore,completed,2025-07-13
2025-07-01,low,high,6,5000,bug,completed,2025-07-27
2025-07-01,medium,low,6,55100,bug,completed,2025-07-11
2025-07-01,medium,medium,4,56300,feature,completed,2025-07-31
2025-07-01,high,medium,7,58500,bug,completed,2025-07-26
2025-07-01,high,high,8,35800,bug,completed,2025-07-17
2025-07-01,high,medium,6,40100,chore,completed,2025-07-12
2025-07-01,medium,medium,9,49900,bug,completed,2025-07-23
2025-07-01,low,low,5,27600,feature,completed,2025-08-07
2025-07-01,medium,medium,10,18400,feature,completed,2025-07-13
2025-07-01,low,medium,6,49000,feature,completed,2025-08-12
2025-07-01,medium,low,9,58000,bug,completed,2025-07-19
2025-07-01,medium,low,5,53400,bug,completed,2025-07-24
2025-07-01,high,medium,7,43300,feature,completed,2025-07-21
2025-07-01,medium,medium,4,23800,bug,completed,2025-08-30
2025-07-01,high,high,5,23600,feature,completed,2025-08-07
2025-07-01,low,medium,5,69800,feature,completed,2025-07-22
2025-07-01,low,medium,7,39300,chore,completed,2025-07-23
2025-07-01,high,medium,5,51800,chore,completed,2025-07-03
2025-07-01,low,high,5,56000,bug,completed,2025-08-13
2025-07-01,low,medium,6,25300,bug,completed,2025-07-06
2025-07-01,medium,low,7,60800,feature,completed,2025-08-30
2025-07-01,high,low,4,67800,chore,completed,2025-07-19
2025-07-01,medium,low,6,60000,feature,completed,2025-07-06
2025-07-01,medium,high,4,34300,feature,completed,2025-08-17
2025-07-01,medium,medium,5,57800,bug,completed,2025-08-30
2025-07-01,medium,medium,3,21700,bug,completed,2025-07-21
2025-07-01,low,medium,4,51800,feature,completed,2025-07-15
2025-07-01,low,low,9,70900,bug,completed,2025-07-22
2025-07-01,medium,high,7,62800,bug,completed,2025-08-11
2025-07-01,medium,medium,7,29800,doc,completed,2025-08-24
2025-07-01,high,low,5,51300,feature,completed,2025-07-10
2025-07-01,medium,medium,4,48600,feature,completed,2025-07-11
2025-07-01,high,medium,7,52600,bug,completed,2025-07-31
2025-07-01,medium,medium,6,42700,chore,completed,2025-07-28
2025-07-01,high,high,2,59600,bug,completed,2025-07-08
2025-07-01,high,medium,6,63400,bug,completed,2025-07-30
2025-07-01,medium,low,5,59800,bug,completed,2025-08-19
2025-07-01,high,medium,5,55400,bug,completed,2025-08-06
2025-07-01,medium,high,6,45600,feature,completed,2025-07-31
2025-07-01,high,medium,2,59500,feature,completed,2025-07-10
2025-07-01,high,low,4,43400,bug,completed,2025-07-22
2025-07-01,medium,medium,3,78200,feature,completed,2025-07-17
